,file_name,none,partial,total
20,/Volumes/HARD_DRIVE/img_subset/192074e8dfa4f7737cbe420b9e86b69b911e106eb74cf2292d73db80316ef499.jpg,0.000521484820637852,0.9991538524627686,0.0003246681881137192
21,/Volumes/HARD_DRIVE/img_subset/192716f9629155169add43d071ff8f91e2c7303e24ed5b2ca09aa4a20f6d0f16.jpg,9.295663039665669e-05,0.0004913295269943774,0.9994157552719116
22,/Volumes/HARD_DRIVE/img_subset/194784fe2218a71fe0585911ab531c926aaae2035742d9b785ed7aebc0ed076d.jpg,4.4045228264621983e-07,3.364465328559163e-06,0.9999961853027344
23,/Volumes/HARD_DRIVE/img_subset/204747a93fd7631b6bf6a6176a2b7e717871376f089545cc087d5609209bf5c4.jpg,8.050344331422821e-05,0.28920790553092957,0.7107115387916565
24,/Volumes/HARD_DRIVE/img_subset/206225ae19730df29bdce94144ef985a2df38f7b4459ccd39808614e2f17198a.jpg,4.1522025640006177e-07,0.9998382329940796,0.0001613546919543296
25,/Volumes/HARD_DRIVE/img_subset/211059a8d0cc7476495150ce07f8deb3b73ebc57a16936793362a8993599b34e.jpg,0.9999996423721313,4.949385967734088e-08,4.169886267391121e-07
26,/Volumes/HARD_DRIVE/img_subset/240742e8fe526c0ec258097b3c846c66adfb751e9a57acebe5ed6d7b31b1a9c2.jpg,1.0574218322290108e-05,0.9998880624771118,0.0001013660803437233
27,/Volumes/HARD_DRIVE/img_subset/247025cc3886111b01888c53942e4157c78370a38b134422bae5e989d49ceaf2.jpg,0.0035992078483104706,0.25601688027381897,0.7403839826583862
28,/Volumes/HARD_DRIVE/img_subset/252333a8d5f875b65e90d2fe5eb04b8dab17cebdd56b43243791fe10f463bd9c.jpg,0.0037165326066315174,0.9907777309417725,0.005505661480128765
29,/Volumes/HARD_DRIVE/img_subset/253564d228ba39631753aa345b8aa21c553335cff42f2cb54808376ddb9c701d.jpg,5.468768335958885e-07,3.0278016538431984e-08,0.9999994039535522
30,/Volumes/HARD_DRIVE/img_subset/253611a41c5875fcdf7d7253c86e7ab46772f0ecc03038c5752e24425dcc15d8.jpg,0.06793220341205597,0.9051807522773743,0.026887034997344017
31,/Volumes/HARD_DRIVE/img_subset/264427bb9f74c6d9d7368f9f3bae05a726ea199e453485381a9d3e09fe3b1432.jpg,4.896192876913119e-06,5.457105089590186e-06,0.9999896287918091
32,/Volumes/HARD_DRIVE/img_subset/266148f96fbd91b7875f085ec0792dff04e13ff3c92ecdb12880fc67eec0a9e0.jpg,0.00014878679940011352,0.0002929747861344367,0.9995582699775696
33,/Volumes/HARD_DRIVE/img_subset/271962aa192470d0e8f38f7cb67d4ad04c4f9c9c1caef5a29c5cd21e51ebfbb4.jpg,8.996084034151863e-06,0.0013083110097795725,0.9986826777458191
34,/Volumes/HARD_DRIVE/img_subset/275430f75f4f48479d48abe78acc3b60bb62feaca78f87ed76e810dc2605de20.jpg,2.0920190024753538e-07,1.004091473078006e-06,0.9999988079071045
35,/Volumes/HARD_DRIVE/img_subset/281465ba0a9f5d356de40f492aa13190282af9ded13ae634c36540e6adc825a8.jpg,0.00015243582311086357,0.0013198432279750705,0.9985276460647583
36,/Volumes/HARD_DRIVE/img_subset/282072c3d72f9a4ca2aaa40efe1161e14c8a489f9168c34f1db2b1a0a1d6b0f7.jpg,1.4009984852236812e-06,5.739531871995496e-08,0.9999985694885254
37,/Volumes/HARD_DRIVE/img_subset/287127c8ff19cb2c2fe8a406fde94098e5f1041f3fe341f40a6ec4e048d1bef7.jpg,0.25608938932418823,0.719214916229248,0.024695685133337975
38,/Volumes/HARD_DRIVE/img_subset/288220ba9e13281234dda8e5143a42a527b8732bb2f85d8f3495b688d21090cd.jpg,3.659356661955826e-05,9.006847540149465e-05,0.9998732805252075
39,/Volumes/HARD_DRIVE/img_subset/291643a05cf0da0098d64d6618c72d300fbc0ae8e72d128871f229ec960beed5.jpg,1.2564866665343288e-05,0.0004146287392359227,0.9995728135108948
40,/Volumes/HARD_DRIVE/img_subset/295619d4717bacded1fe14ac6dd0b677d7eaf59b074b37548a2bffe3921731eb.jpg,0.9882128834724426,0.006241008173674345,0.0055460575968027115
41,/Volumes/HARD_DRIVE/img_subset/301025a2cb2210bae8cda85e5435354f506b4356850f7475498373e25b141bd8.jpg,7.339393050642684e-05,0.015434647910296917,0.9844919443130493
42,/Volumes/HARD_DRIVE/img_subset/305303a4cadd8194fda9ac2b55bb4397cac83f9376b39a0baccc78de0383c634.jpg,1.8611180152561246e-08,1.0,6.8405490161183025e-09
43,/Volumes/HARD_DRIVE/img_subset/306359ae51309337d333ecab719876d5734cb6b24487e7d003cba447137a31a0.jpg,0.004985441919416189,0.047786563634872437,0.9472280740737915
44,/Volumes/HARD_DRIVE/img_subset/307533a6014a790d053e2c5aa6de37ce86750eadad3fa8776826c7df514db653.jpg,1.9748482372961007e-05,0.9071992039680481,0.09278097748756409
45,/Volumes/HARD_DRIVE/img_subset/314063c6ffce463a88d9dc060debe591a30005fc4520b305b2b10265d3b5035c.jpg,4.343868909018056e-07,1.6393527175750933e-06,0.9999979734420776
46,/Volumes/HARD_DRIVE/img_subset/330433e410b15dff7d50f8193f675acd6f2cae3752fb526904ecf73678be2939.jpg,0.02920481748878956,0.886131227016449,0.08466395735740662
47,/Volumes/HARD_DRIVE/img_subset/0332821bdae95d11b1f661a9bf0468f6b7cd9071b084bface150e1112b3c384c.jpg,0.02273232489824295,0.07019790261983871,0.907069742679596
48,/Volumes/HARD_DRIVE/img_subset/334022c7b773858eabe9ed4a22b01cc6f77fa326c3e7bb003d184a82aacbc9bc.jpg,0.002330683870241046,0.9932361245155334,0.004433242604136467
49,/Volumes/HARD_DRIVE/img_subset/337764b6e5d61abb9d76f4c965290a2a4c1b7c2398800c70ecfca2b745f7d659.jpg,1.8941155133234133e-07,3.436935003264807e-05,0.9999654293060303
50,/Volumes/HARD_DRIVE/img_subset/344850d8eb9bc2abd0b50adad53e133e51bec9e4d752015d150994049cef98c9.jpg,0.00018430633645039052,0.0027250051498413086,0.9970906972885132
51,/Volumes/HARD_DRIVE/img_subset/346322eb6698496015ed5e6c7e7db4fd5b92f80f3f60698501eec24a427a97b5.jpg,4.3280618911012425e-07,2.1704174741898896e-06,0.9999973773956299
52,/Volumes/HARD_DRIVE/img_subset/353424b4ec539151a3705c595a31bbc0eaeae1a7476ac35c7594dabafd472c03.jpg,0.00010093811579281464,0.9998980760574341,9.723828497953946e-07
53,/Volumes/HARD_DRIVE/img_subset/353675f78b145f9ac422239ffebc6f3c328eb8b9182633698ea0e4f36b5f19f0.jpg,1.0,3.303385653907753e-08,2.0543127199346145e-09
54,/Volumes/HARD_DRIVE/img_subset/356621b43a7490d3613ffad4dced61e4fa8a7b6c146111a5d6c96eda69a94d81.jpg,1.3773894913526874e-08,0.9999998807907104,1.6371630806588655e-07
55,/Volumes/HARD_DRIVE/img_subset/362955f4ce076ce6bf890cce45dbec12eee3834f948a2f4e990447a9a8202c9b.jpg,2.8832346288254485e-06,0.00019095861352980137,0.9998062252998352
56,/Volumes/HARD_DRIVE/img_subset/365065cc4408991424788fcc64e4427a477fb4699f929de7bd76c0ae9a937e2e.jpg,3.313465867904597e-06,1.4112621101958212e-05,0.9999825954437256
57,/Volumes/HARD_DRIVE/img_subset/368777a30ebaccde5d690c18c2343cc8f806af056ea8662181c4d07fe65167d2.jpg,1.4315145563159604e-05,0.0005467369337566197,0.9994389414787292
58,/Volumes/HARD_DRIVE/img_subset/378767bd6f421fb3e690a0c1c297eb4b6e5d9c1e1ae5060a41f73834e76a44a3.jpg,1.483144501435163e-06,5.531083843379747e-06,0.9999929666519165
59,/Volumes/HARD_DRIVE/img_subset/0398201d5ddd3a445ea2603d5de9b7f68b918c579b4d0cfaaed24fb99fbb5fbc.jpg,0.9999693632125854,1.717868798323252e-07,3.052783358725719e-05
60,/Volumes/HARD_DRIVE/img_subset/401744efd322f02d6a070dcc69c6cced62914d561860f21a7f3c32331ae96b4d.jpg,7.439855380653171e-07,1.1661994676614995e-06,0.9999980926513672
61,/Volumes/HARD_DRIVE/img_subset/405247b2fcbe39127e8253fb1e5fb4be0af5540ca3db30f171fc743787ca2f8e.jpg,7.096964054653654e-06,0.9238501191139221,0.07614284753799438
62,/Volumes/HARD_DRIVE/img_subset/406268c93d97fdb2b7d3d936f581948b86752faface04a2e01918c9dae24c385.jpg,2.4148794182110578e-05,0.9949839115142822,0.004991909489035606
63,/Volumes/HARD_DRIVE/img_subset/415080a276e3f21579972cffe52b1ac83b0ddd283e18887f3527e729b2f04d28.jpg,2.6905605409410782e-05,0.00015782492118887603,0.9998152852058411
64,/Volumes/HARD_DRIVE/img_subset/421647b8c95a72011fac5bdbeaba80bce6fcf1c68f9f7440cfb192fc024f3397.jpg,0.0035793911665678024,0.0016311618965119123,0.9947894811630249
65,/Volumes/HARD_DRIVE/img_subset/435243c9b0f622e8402d18c8f2c123174f65004dc21c7fb79cdf9f566141ed52.jpg,0.9999898672103882,1.0155982636206318e-05,2.2911786246027077e-08
66,/Volumes/HARD_DRIVE/img_subset/435971d406396c42da238ecabba2aac2abe9fd4c2e123304569b77268fbb67fc.jpg,3.333842869324144e-06,2.0036719433846883e-05,0.999976634979248
67,/Volumes/HARD_DRIVE/img_subset/437379e4779eef8496dee5af6622a36e6000340fe1ead92f367b9aa8fd3473d8.jpg,0.00025168960564769804,0.19161753356456757,0.8081308007240295
68,/Volumes/HARD_DRIVE/img_subset/438260c25cca6b1ef2f124517139bf3da486a0219bf4d32b543a0f4ca6a80d7b.jpg,0.00013971063890494406,0.9997143149375916,0.00014599469432141632
69,/Volumes/HARD_DRIVE/img_subset/438877a94ce7a87561666552f388f25874cff6e20f9bfdc235a1066a7e7c8ae8.jpg,3.801829006988555e-05,0.9992443323135376,0.0007176912622526288
70,/Volumes/HARD_DRIVE/img_subset/439315d38b0b6aa4a9c3903b78f35d7b70f24c2ec1bd28230a30c99302dcf8d5.jpg,0.010166940279304981,0.9898113012313843,2.1794336134917103e-05
71,/Volumes/HARD_DRIVE/img_subset/439622f45dbddcf5458ef69b067533ecac416a1b014f34ef422491c67087af21.jpg,0.9998158812522888,0.00011097410606453195,7.322081364691257e-05
72,/Volumes/HARD_DRIVE/img_subset/449641c5b2931683d9c6d6ab263869303b1d408b6fe537539666b8a6c7336468.jpg,0.0002929747861344367,0.0034103444777429104,0.9962967038154602
73,/Volumes/HARD_DRIVE/img_subset/0451183be6451fe7e743a68e93528a2a8aa83373807c69e07a74853e0d1cd45a.jpg,2.7266676170256687e-06,0.9999885559082031,8.706857443030458e-06
74,/Volumes/HARD_DRIVE/img_subset/454377ceb12abb02f36a823fbddc76ec721dcefe3bf3694985c8b584a402f210.jpg,0.00015769391029607505,0.5778415203094482,0.42200079560279846
75,/Volumes/HARD_DRIVE/img_subset/461519bed220bf52406b15329631639127990d78803b2ee629e1b9e42499dcb1.jpg,1.4262605873227585e-05,0.9999855756759644,8.310659893595584e-08
76,/Volumes/HARD_DRIVE/img_subset/467945faf1e55345dfc753d34b08ab1ff585849bd09f29224e9b4b6d90f0efe9.jpg,8.696122677065432e-05,0.006214240565896034,0.9936988353729248
77,/Volumes/HARD_DRIVE/img_subset/469150a5925d2bbed6ce91c62cf78505b9734792ba99227c4b9e1c305830e352.jpg,0.001805799431167543,0.9611130356788635,0.037081196904182434
78,/Volumes/HARD_DRIVE/img_subset/474199e358cae09f3934a487b7e73344a4af129348809eaa640038ab345046ca.jpg,5.687226075679064e-05,0.0007694028317928314,0.9991737008094788
79,/Volumes/HARD_DRIVE/img_subset/480011acf9c6ca527fa9375cfa7533ea17dd3e0d27e02b02000b558f8755e41b.jpg,0.00020113526261411607,0.0019700319971889257,0.9978287816047668
80,/Volumes/HARD_DRIVE/img_subset/483495cbd358841c8c3e3aa6aae3bac3dbd70d3fea77e570601078767ed06ca8.jpg,0.0013441885821521282,0.008825691416859627,0.9898300766944885
81,/Volumes/HARD_DRIVE/img_subset/484905d9a269e5664dbe1014c245af253056aa2eb0b9a0966c502e589d774f6c.jpg,0.07374311983585358,0.3520873486995697,0.5741695165634155
82,/Volumes/HARD_DRIVE/img_subset/487762f08833a747f282f4aa546c852725f930d5ad2f00fc309a07b2fa91540d.jpg,0.008947569876909256,0.9888250231742859,0.0022273771464824677
83,/Volumes/HARD_DRIVE/img_subset/488133e7bb5eb31248cd5cd8e0dec4e9996a274b3ff312990d81c7ea6c7f5790.jpg,0.0009050541557371616,0.9989030361175537,0.00019191403407603502
84,/Volumes/HARD_DRIVE/img_subset/493300ad747fbc01426af35e2cef5a2c1f1cf0123e401fc51c77470af96f2c16.jpg,0.0003390915517229587,0.9996389150619507,2.19481808017008e-05
85,/Volumes/HARD_DRIVE/img_subset/0502830ac66d2e50ab7eca453d88b88d4e8fe8d526bea60695d7fb761dc881a8.jpg,1.0747705658786799e-07,2.5411461024305027e-07,0.9999996423721313
86,/Volumes/HARD_DRIVE/img_subset/510572ad3ee719212c8768c87a7e4b1286e982fb1e674bc8fe3efecfca89e33a.jpg,1.145932219515089e-05,1.7976351955439895e-05,0.999970555305481
87,/Volumes/HARD_DRIVE/img_subset/515492a968c31cda8e377c4876b877b4cab8bb9963a3f393b1330aa9bc2fa5f9.jpg,0.0868888795375824,0.8980602025985718,0.015050976537168026
88,/Volumes/HARD_DRIVE/img_subset/517545b1551714fcc74ab270dd8f45794f11f95bf661450ec4fd18810bf913e4.jpg,4.8478494136361405e-05,0.00029018771601840854,0.9996613264083862
89,/Volumes/HARD_DRIVE/img_subset/527042e3a7452279d027035404bbbc4c355f3a32566f18c1653fda38c0c67653.jpg,0.00029764091596007347,0.0008228896767832339,0.9988794922828674
90,/Volumes/HARD_DRIVE/img_subset/530178b36a3ee4cc0e1903808f2ea9026ab3889bcba8870e4059f5ad52176f25.jpg,0.23079364001750946,0.748460054397583,0.020746294409036636
91,/Volumes/HARD_DRIVE/img_subset/534156f20714090cad2b443ff314142b4180f79b983d37ed6f6530b590464705.jpg,0.044713251292705536,0.9131618738174438,0.04212488979101181
92,/Volumes/HARD_DRIVE/img_subset/534958b5672c6e3049222283d81a829db08a0fe0b8fe0759ffbe50c9302786b7.jpg,0.00017604338063392788,0.005008840933442116,0.9948150515556335
93,/Volumes/HARD_DRIVE/img_subset/539447b202da2575f1cf5ae14a8de90e67721b28140bd4a9a483d2bb9026c540.jpg,5.746008355345111e-06,0.00010681267303880304,0.9998874664306641
94,/Volumes/HARD_DRIVE/img_subset/551685e1fc6628ff1fb38b5c11ed96bf572761072e06281d4adca605ccac4683.jpg,0.00010751393710961565,0.42280858755111694,0.5770838856697083
95,/Volumes/HARD_DRIVE/img_subset/558456da8ffb8918c95d8375c2588ccd6cf3531a0d15147fc0d9a54578ea2052.jpg,1.4515970860884408e-06,1.5564699424430728e-05,0.9999829530715942
96,/Volumes/HARD_DRIVE/img_subset/0569402a006e6314a2744ae664e7285ac965c453602acc5bf7a828759b9e7217.jpg,0.00010053627920569852,0.9997963309288025,0.00010313481470802799
97,/Volumes/HARD_DRIVE/img_subset/569442ed6e9f156dd42fae2f6c840239a9988949806f69f2351a6350ed2f28f8.jpg,8.490590516885277e-06,0.9500513672828674,0.04994013532996178
98,/Volumes/HARD_DRIVE/img_subset/570899dcff8ca9d051eb7edae77c19b4bd3acab85f37f397ebd7b79de4090e75.jpg,0.005499605555087328,0.9933857321739197,0.001114660524763167
99,/Volumes/HARD_DRIVE/img_subset/580517b9d1886eec8fd546a4ddfcebe1ec7ae59c7defc965a8637bd1eec5946c.jpg,2.0720653992611915e-05,0.003409066004678607,0.9965702295303345
100,/Volumes/HARD_DRIVE/img_subset/585962e8fb08a977a78dd27d0e2642a2aeb265f370ca8b0324707febcace0295.jpg,4.2285371648631553e-08,4.429066891020739e-09,1.0
101,/Volumes/HARD_DRIVE/img_subset/598315f751983a8c45158df2d5d2565cf4e766d250d11cfabaebc2659cac1977.jpg,7.709057854299317e-07,7.444895891239867e-05,0.9999247789382935
102,/Volumes/HARD_DRIVE/img_subset/607251d798e17240510294760934e506d10e8f508a4aa6fb297b04b458483423.jpg,1.271552264370257e-05,4.3689171434380114e-05,0.9999436140060425
103,/Volumes/HARD_DRIVE/img_subset/609390dabf6de59618a76c252daf4ede66ffb56937aba887c2c99ada0da3dc9d.jpg,8.459502431890087e-09,0.9999990463256836,9.239599876309512e-07
104,/Volumes/HARD_DRIVE/img_subset/615447bd9683fa3601776a61f2cf987a93bdacd315b93197ffd94f0b83379080.jpg,1.362006287308759e-06,4.631801857613027e-05,0.9999523162841797
105,/Volumes/HARD_DRIVE/img_subset/620682cae656b3794550151fa853a5a1c97bbd8399b660e6eabd49282ba13722.jpg,0.0020910624880343676,0.3737389147281647,0.6241700053215027
106,/Volumes/HARD_DRIVE/img_subset/623134a5365bc682ee5c9b8dda0daa185c140884e88b6c5a68eb576b10000d5b.jpg,0.00103810615837574,0.9980928301811218,0.0008690692484378815
107,/Volumes/HARD_DRIVE/img_subset/624704d9dd7f817c1e82ce250453645e20d7a40f8cf745f423fe528cd3bf4a12.jpg,9.778344747246592e-07,0.00018833718786481768,0.9998107552528381
108,/Volumes/HARD_DRIVE/img_subset/0634649e40f2a74581d45ce6f2b4edd38fcece8904deda30b19f39d8622ce8bd.jpg,0.9892336130142212,0.01049595233052969,0.0002703760110307485
109,/Volumes/HARD_DRIVE/img_subset/636503c8409ec18253e5e9a17be1e8b35081b09bb3c68bd4d77260802428010f.jpg,2.0617666450561956e-05,0.00013426877558231354,0.9998451471328735
110,/Volumes/HARD_DRIVE/img_subset/637529f655772b24c2616b137ce0f50781dd2879ad5be698c2e28a97b6f6fe4c.jpg,0.02378329262137413,0.9746831059455872,0.001533664297312498
111,/Volumes/HARD_DRIVE/img_subset/640103a3d66e6f394a302ef96603ed04bf0d2f2713e45c5459b6443de2f6398e.jpg,0.020877335220575333,0.9785928130149841,0.0005298674223013222
112,/Volumes/HARD_DRIVE/img_subset/643565a13597ed1089da6ad6cbb35f05635e0e835967e97eef716ec222be61ec.jpg,1.2284548574825749e-05,0.9999873638153076,4.1024679831025423e-07
113,/Volumes/HARD_DRIVE/img_subset/645615ddc0a6043c27221ddc8a96d22c3577289a0520bec86a8439b8f5e7ecb5.jpg,0.00048553929082117975,0.0026289077941328287,0.9968854784965515
114,/Volumes/HARD_DRIVE/img_subset/645689c33c8b7f2af3e02b56bf61a818b6916a27fcdec80c956a090f9eb10c2e.jpg,1.3970594636703026e-07,0.9999597072601318,4.0177092159865424e-05
